timestamp,open,high,low,close,volume,FinalScore,close_pct_prev,EMA2,SMA2,RSI2,EMA2_open,EMA2_high,EMA2_low
2022-05-15 03:00:00,-0.004582661162283008,-0.004796632711450255,-0.00443035033231387,29683.11671633433,13.495220120166666,0.0,-0.004601471303772642,-0.004203371447381828,-0.003037924085237065,55.28048515040629,-0.00418565958587654,-0.0043820405029604825,-0.004069649446245253
2022-05-15 04:00:00,-0.0013162500388287368,-0.0015377099390537774,-0.001465832010191792,29644.194877729333,13.367379319666666,0.0,-0.0013112450076234738,-0.002275287154209592,-0.002956358155698058,76.9611513449397,-0.0022727198878446713,-0.0024858201270226794,-0.002333771155542946
2022-05-15 05:00:00,-0.001447747909527508,-0.001128118396100719,-0.0013111461454766715,29604.939166666667,11.980528099833332,0.0,-0.0013242292875411676,-0.0016412485764306425,-0.0013177371475823207,76.66778482368721,-0.0017227385689665626,-0.0015806856397413726,-0.0016520211488320964
2022-05-15 06:00:00,0.005517448402312386,0.005562418558860305,0.005550030312933885,29769.705833333333,11.0158985855,0.0,0.005565512759174496,0.0031632589806394494,0.002120641735816664,95.37548392951568,0.003104052745219403,0.003181383825993079,0.003149346492345224
2022-05-15 07:00:00,0.0031842058708142496,0.0032313102911165625,0.0030964411455320917,29861.1078974545,12.518438588166669,0.0,0.003070304578516314,0.003101289379224026,0.004317908668845405,60.33513046313491,0.003157488162282634,0.0032146681360754013,0.003114076261136469
2022-05-15 08:00:00,-0.00675409836796359,-0.007120909239702544,-0.006755474516237037,29656.639333333336,13.337205710333334,0.0,-0.006847320093525289,-0.0035311169359421835,-0.0018885077575044873,15.389509615690564,-0.003450236191214848,-0.0036757167811098954,-0.0034656242571125344
2022-05-15 09:00:00,-0.0007364115010451977,-0.0005490637723064573,-0.0006207163339794208,29643.066166666667,11.665229008833334,0.0,-0.0004576771667925694,-0.0014821570898424408,-0.003652498630158929,56.82869555219057,-0.0016410197311017478,-0.0015912814419076033,-0.001569018975023792
2022-05-15 10:00:00,0.0010698091374299334,0.0009913817792770452,0.0009861384728200306,29669.962174526667,10.678507072,0.0,0.0009073288069720853,0.00011083350803390993,0.00022482582008975793,64.29924240557504,0.0001661995145860397,0.00013049403888216234,0.0001344193235387561
2022-05-15 11:00:00,0.011001706784367515,0.011470327964954619,0.010911629287383207,30001.5730454165,22.49539966733333,0.0,0.011176652971082612,0.007488046483399711,0.006041990889027349,90.09336387672566,0.007389871027773691,0.007690383322930466,0.0073192259661017224
2022-05-15 12:00:00,0.01024659381763171,0.010414148675598422,0.009929892529816131,30305.557576998,23.462962263166663,0.0,0.010132286434492155,0.00925087311746134,0.010654469702787384,78.55004189358901,0.009294352887679037,0.00950622689137577,0.009059670341911328
2022-05-15 13:00:00,-0.0040075976423182835,-0.004188225481168484,-0.0038141823033186473,30178.873,14.981845471333337,0.0,-0.0041802424085459755,0.0002967961001231305,0.0029760220129730897,17.409860556724116,0.00042638586768082437,0.0003765919763462685,0.0004771019117580117
